Time elapsed,No. of active streams,No. of to-be-liked streams,Time Started,Time Ended,Streams liked
122.07591915130615,3,3,07:42:35,07:44:37,"5-T4hj9vR0Y, se-D1R_lNTw, 3801QAtEgNA"
121.91204285621643,4,1,08:08:37,08:10:39,w8znycDFPtU
109.18795585632324,4,2,09:20:19,09:22:08,"mK5KfNx50Hw, b5ckjxiF7J8"
59.9016535282135,2,0,10:41:03,10:42:03,
53.32806205749512,2,0,10:55:43,10:56:37,
115.42950582504272,3,1,11:43:19,11:45:14,WlP8FCIta5U
120.67117261886597,4,3,12:27:26,12:29:26,"2onE06wstoM, LSDd1iyPmUw, WoU3IKditvQ"
50.360588788986206,2,0,13:54:15,13:55:06,
89.87659430503845,3,1,14:10:43,14:12:13,sP354nBQ61c
49.50766921043396,1,0,15:17:38,15:18:27,
